id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
50380,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50381,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50382,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50383,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50384,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50385,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50386,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50387,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50388,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50389,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50390,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50391,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50392,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50393,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50394,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50395,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50396,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50397,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50398,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50399,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50400,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50401,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50402,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50403,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50404,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50405,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50406,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50407,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50408,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50409,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50410,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50411,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50412,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50413,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50414,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50415,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50416,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50417,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50418,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50419,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50420,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50421,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50422,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50423,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50424,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50425,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50426,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50427,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50428,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50429,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50430,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50431,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50432,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50433,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50434,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50435,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50436,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50437,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50438,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50439,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50440,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50441,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50442,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50443,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50444,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50445,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50446,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50447,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50448,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50449,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50450,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50451,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50452,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50453,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50454,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50455,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50456,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50457,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50458,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50459,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50460,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50461,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50462,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50463,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50464,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50465,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50466,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50467,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50468,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50469,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50470,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50471,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50472,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50473,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50474,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50475,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50476,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50477,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50478,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50479,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50480,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50481,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50482,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50483,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50484,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50485,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50486,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50487,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50488,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50489,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50490,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50491,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50492,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50493,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50494,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50495,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50496,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50497,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50498,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50499,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50500,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50501,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50502,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50503,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50504,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50505,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50506,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50507,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50508,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50509,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50510,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50511,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50512,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50513,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50514,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50515,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50516,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50517,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50518,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50519,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50520,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50521,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50522,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50523,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50524,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50525,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50526,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50527,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50528,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50529,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50530,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50531,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50532,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50533,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50534,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50535,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50536,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50537,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50538,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50539,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50540,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50541,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50542,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50543,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50544,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50545,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50546,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50547,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50548,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50549,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50550,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50551,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50552,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50553,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50554,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50555,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50556,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50557,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50558,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50559,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50560,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50561,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50562,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50563,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50564,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50565,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50566,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50567,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50568,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50569,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50570,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50571,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50572,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50573,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50574,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50575,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50576,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50577,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50578,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50579,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50580,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50581,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50582,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50583,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50584,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50585,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50586,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50587,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50588,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50589,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50590,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50591,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50592,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50593,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50594,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50595,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50596,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50597,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50598,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50599,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50600,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50601,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50602,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50603,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50604,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50605,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50606,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50607,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50608,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50609,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50610,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50611,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50612,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50613,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50614,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50615,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50616,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50617,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50618,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50619,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50620,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50621,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50622,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50623,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50624,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50625,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50626,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50627,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50628,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50629,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50630,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50631,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50632,Women Tshirts,8,white,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50633,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
50634,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50635,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50636,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
50637,Women Tshirts,8,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
