id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
67516,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
67517,Women Tops & Tunics,10,red,fitted,crop,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,no
67518,Women Tops & Tunics,10,default,regular,regular,default,casual,solid,solid,short sleeves,regular sleeves,no
67519,Women Tops & Tunics,10,default,regular,regular,high,casual,printed,default,zari woven,regular sleeves,no
67520,Women Tops & Tunics,10,navy blue,regular,regular,printed,casual,short sleeves,default,zari woven,regular sleeves,no
67521,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67522,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,zari woven,regular sleeves,knitted
67523,Women Tops & Tunics,10,green,regular,regular,v-neck,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67524,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
67525,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,default
67526,Women Tops & Tunics,10,black,fitted,regular,printed,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
67527,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
67528,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,knitted
67529,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
67530,Women Tops & Tunics,10,default,regular,crop,v-neck,casual,default,default,short sleeves,regular sleeves,no
67531,Women Tops & Tunics,10,default,regular,crop,sweetheart neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,knitted
67532,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
67533,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67534,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,no
67535,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,short sleeves,solid,long sleeves,regular sleeves,no
67536,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
67537,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
67538,Women Tops & Tunics,10,black,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67539,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67540,Women Tops & Tunics,10,white,default,regular,high,casual,solid,solid,short sleeves,default,applique
67541,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
67542,Women Tops & Tunics,10,default,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
67543,Women Tops & Tunics,10,default,regular,regular,printed,casual,default,regular sleeves,zari woven,regular sleeves,ruffles
67544,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,zari woven,regular sleeves,no
67545,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
67546,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,default,long sleeves,regular sleeves,no
67547,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,no
67548,Women Tops & Tunics,10,navy blue,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
67549,Women Tops & Tunics,10,blue,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,applique
67550,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,no
67551,Women Tops & Tunics,10,black,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67552,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
67553,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67554,Women Tops & Tunics,10,green,regular,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67555,Women Tops & Tunics,10,yellow,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
67556,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,solid,short sleeves,regular sleeves,no
67557,Women Tops & Tunics,10,black,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67558,Women Tops & Tunics,10,black,regular,regular,high,casual,default,solid,short sleeves,regular sleeves,knitted
67559,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,default,no
67560,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67561,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67562,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67563,Women Tops & Tunics,10,default,default,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,no
67564,Women Tops & Tunics,10,default,fitted,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67565,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,default
67566,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,regular sleeves,knitted
67567,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
67568,Women Tops & Tunics,10,black,regular,regular,square neck,casual,printed,floral,three-quarter sleeves,regular sleeves,no
67569,Women Tops & Tunics,10,default,default,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
67570,Women Tops & Tunics,10,red,regular,crop,high,party,solid,solid,short sleeves,regular sleeves,no
67571,Women Tops & Tunics,10,red,regular,regular,high,casual,solid,solid,long sleeves,puff sleeves,tie-ups
67572,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,no
67573,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,tie-ups
67574,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,no
67575,Women Tops & Tunics,10,blue,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
67576,Women Tops & Tunics,10,multicolor,fitted,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
67577,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,zari woven,regular sleeves,knitted
67578,Women Tops & Tunics,10,maroon,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
67579,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
67580,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,default,short sleeves,regular sleeves,no
67581,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,no
67582,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,no
67583,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,no
67584,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67585,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67586,Women Tops & Tunics,10,black,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,no
67587,Women Tops & Tunics,10,default,regular,regular,printed,casual,printed,regular sleeves,three-quarter sleeves,regular sleeves,no
67588,Women Tops & Tunics,10,default,default,regular,default,casual,solid,solid,short sleeves,regular sleeves,no
67589,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,no
67590,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,short sleeves,regular sleeves,tie-ups
67591,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,default,zari woven,regular sleeves,knitted
67592,Women Tops & Tunics,10,multicolor,default,regular,round neck,casual,default,default,sleeveless,regular sleeves,no
67593,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,no
67594,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67595,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
67596,Women Tops & Tunics,10,default,fitted,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67597,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67598,Women Tops & Tunics,10,default,regular,regular,default,casual,short sleeves,regular sleeves,three-quarter sleeves,regular sleeves,default
67599,Women Tops & Tunics,10,white,regular,crop,default,casual,default,solid,long sleeves,regular sleeves,no
67600,Women Tops & Tunics,10,white,regular,regular,printed,casual,printed,regular sleeves,short sleeves,regular sleeves,knitted
67601,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,no
67602,Women Tops & Tunics,10,yellow,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,knitted
67603,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
67604,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67605,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,three-quarter sleeves,regular sleeves,no
67606,Women Tops & Tunics,10,multicolor,regular,regular,v-neck,casual,printed,floral,long sleeves,regular sleeves,waist tie-ups
67607,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,no
67608,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
67609,Women Tops & Tunics,10,navy blue,regular,regular,stylised,casual,solid,solid,short sleeves,default,no
67610,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,knitted
67611,Women Tops & Tunics,10,maroon,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
67612,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,graphic,long sleeves,regular sleeves,no
67613,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67614,Women Tops & Tunics,10,white,boxy,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67615,Women Tops & Tunics,10,default,boxy,regular,round neck,casual,printed,floral,short sleeves,regular sleeves,no
67616,Women Tops & Tunics,10,maroon,regular,regular,high,casual,solid,solid,short sleeves,default,no
67617,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
67618,Women Tops & Tunics,10,default,default,crop,round neck,casual,short sleeves,solid,zari woven,regular sleeves,no
67619,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67620,Women Tops & Tunics,10,red,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,no
67621,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67622,Women Tops & Tunics,10,black,regular,regular,square neck,casual,printed,default,short sleeves,regular sleeves,knitted
67623,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,ruffles
67624,Women Tops & Tunics,10,blue,regular,regular,high,casual,solid,solid,long sleeves,regular sleeves,default
67625,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
67626,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
67627,Women Tops & Tunics,10,black,fitted,regular,default,casual,solid,solid,short sleeves,default,applique
67628,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,no
67629,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,puff sleeves,no
67630,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,default
67631,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,no
67632,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,floral,long sleeves,regular sleeves,tie-ups
67633,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
67634,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67635,Women Tops & Tunics,10,white,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67636,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,default,no
67637,Women Tops & Tunics,10,black,default,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
67638,Women Tops & Tunics,10,yellow,boxy,crop,v-neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67639,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67640,Women Tops & Tunics,10,default,regular,regular,printed,casual,printed,typography,long sleeves,regular sleeves,no
67641,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,short sleeves,typography,long sleeves,regular sleeves,no
67642,Women Tops & Tunics,10,green,regular,regular,square neck,casual,short sleeves,solid,zari woven,puff sleeves,no
67643,Women Tops & Tunics,10,yellow,regular,regular,printed,casual,short sleeves,solid,zari woven,puff sleeves,no
67644,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
67645,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
67646,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67647,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,solid,solid,short sleeves,default,default
67648,Women Tops & Tunics,10,red,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67649,Women Tops & Tunics,10,white,regular,regular,printed,casual,solid,solid,long sleeves,regular sleeves,knitted
67650,Women Tops & Tunics,10,white,regular,regular,default,casual,printed,floral,three-quarter sleeves,regular sleeves,no
67651,Women Tops & Tunics,10,default,fitted,crop,square neck,casual,solid,solid,sleeveless,sleeveless,no
67652,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
67653,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,default,no
67654,Women Tops & Tunics,10,black,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,knitted
67655,Women Tops & Tunics,10,red,regular,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,tie-ups
67656,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,no
67657,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
67658,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67659,Women Tops & Tunics,10,blue,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
67660,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,no
67661,Women Tops & Tunics,10,white,regular,regular,round neck,casual,short sleeves,solid,short sleeves,regular sleeves,no
67662,Women Tops & Tunics,10,black,default,regular,default,casual,solid,regular sleeves,short sleeves,default,ruffles
67663,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,solid,zari woven,regular sleeves,no
67664,Women Tops & Tunics,10,default,default,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
67665,Women Tops & Tunics,10,navy blue,fitted,regular,high,party,solid,solid,long sleeves,regular sleeves,ruffles
67666,Women Tops & Tunics,10,green,regular,crop,v-neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
67667,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
67668,Women Tops & Tunics,10,pink,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67669,Women Tops & Tunics,10,default,regular,crop,stylised,casual,default,solid,long sleeves,regular sleeves,tie-ups
67670,Women Tops & Tunics,10,default,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67671,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67672,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,knitted
67673,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
67674,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,default
67675,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
67676,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,no
67677,Women Tops & Tunics,10,green,default,regular,high,casual,solid,solid,long sleeves,regular sleeves,default
67678,Women Tops & Tunics,10,red,regular,regular,default,casual,solid,solid,sleeveless,default,no
67679,Women Tops & Tunics,10,white,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,no
67680,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67681,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
67682,Women Tops & Tunics,10,white,boxy,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67683,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,default,no
67684,Women Tops & Tunics,10,pink,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,no
67685,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,printed,quirky,sleeveless,sleeveless,no
67686,Women Tops & Tunics,10,black,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67687,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67688,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67689,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,default,no
67690,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67691,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67692,Women Tops & Tunics,10,pink,regular,regular,high,casual,printed,floral,short sleeves,default,no
67693,Women Tops & Tunics,10,yellow,regular,regular,printed,casual,short sleeves,default,zari woven,regular sleeves,no
67694,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,no
67695,Women Tops & Tunics,10,peach,fitted,crop,high,casual,default,solid,short sleeves,default,knitted
67696,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,default
67697,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
67698,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
67699,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67700,Women Tops & Tunics,10,black,default,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67701,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,default
67702,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67703,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67704,Women Tops & Tunics,10,navy blue,regular,regular,high,party,printed,default,short sleeves,regular sleeves,no
67705,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
67706,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,knitted
67707,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,default,short sleeves,regular sleeves,no
67708,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67709,Women Tops & Tunics,10,white,boxy,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
67710,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,regular sleeves,short sleeves,default,no
67711,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
67712,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
67713,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
67714,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,default,no
67715,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67716,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,regular sleeves,three-quarter sleeves,regular sleeves,applique
67717,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
67718,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,applique
67719,Women Tops & Tunics,10,yellow,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,no
67720,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,no
67721,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67722,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,regular sleeves,zari woven,puff sleeves,no
67723,Women Tops & Tunics,10,multicolor,regular,regular,default,casual,default,regular sleeves,three-quarter sleeves,regular sleeves,no
67724,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
67725,Women Tops & Tunics,10,green,regular,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
67726,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,default
67727,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67728,Women Tops & Tunics,10,default,fitted,crop,default,casual,printed,floral,long sleeves,regular sleeves,waist tie-ups
67729,Women Tops & Tunics,10,default,fitted,crop,high,casual,solid,default,long sleeves,sleeveless,no
67730,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,no
67731,Women Tops & Tunics,10,multicolor,fitted,regular,stylised,casual,printed,default,short sleeves,puff sleeves,no
67732,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
67733,Women Tops & Tunics,10,yellow,regular,regular,printed,casual,short sleeves,solid,three-quarter sleeves,puff sleeves,no
67734,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
67735,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
67736,Women Tops & Tunics,10,black,regular,regular,default,casual,short sleeves,graphic,short sleeves,regular sleeves,no
67737,Women Tops & Tunics,10,default,fitted,regular,printed,casual,solid,regular sleeves,zari woven,puff sleeves,no
67738,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,zari woven,regular sleeves,knitted
67739,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
67740,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,zari woven,puff sleeves,no
67741,Women Tops & Tunics,10,yellow,default,crop,round neck,casual,solid,solid,short sleeves,default,knitted
67742,Women Tops & Tunics,10,blue,regular,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
67743,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67744,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,three-quarter sleeves,regular sleeves,no
67745,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,no
67746,Women Tops & Tunics,10,multicolor,fitted,regular,square neck,casual,solid,solid,long sleeves,regular sleeves,default
67747,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
67748,Women Tops & Tunics,10,black,default,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67749,Women Tops & Tunics,10,default,regular,regular,printed,casual,default,default,short sleeves,regular sleeves,no
67750,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,solid,short sleeves,regular sleeves,knitted
67751,Women Tops & Tunics,10,maroon,regular,regular,stylised,casual,short sleeves,solid,three-quarter sleeves,puff sleeves,no
67752,Women Tops & Tunics,10,white,default,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
67753,Women Tops & Tunics,10,black,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,knitted
67754,Women Tops & Tunics,10,white,regular,crop,printed,casual,short sleeves,solid,short sleeves,regular sleeves,no
67755,Women Tops & Tunics,10,default,fitted,regular,printed,casual,solid,solid,long sleeves,regular sleeves,no
67756,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,three-quarter sleeves,default,knitted
67757,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,regular sleeves,long sleeves,regular sleeves,no
67758,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,no
67759,Women Tops & Tunics,10,default,regular,crop,default,casual,short sleeves,solid,short sleeves,regular sleeves,no
67760,Women Tops & Tunics,10,red,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
67761,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,short sleeves,puff sleeves,no
67762,Women Tops & Tunics,10,white,regular,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,no
67763,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,typography,long sleeves,default,no
67764,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,knitted
67765,Women Tops & Tunics,10,default,fitted,regular,printed,casual,solid,regular sleeves,short sleeves,puff sleeves,no
67766,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,default
67767,Women Tops & Tunics,10,red,regular,regular,round neck,casual,short sleeves,solid,long sleeves,regular sleeves,no
67768,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
67769,Women Tops & Tunics,10,multicolor,regular,regular,printed,casual,short sleeves,default,zari woven,regular sleeves,no
